state,site,year,date,species,female_count,male_count,longitude,latitude,aphid_count,year_day,cdd
Illinois,Urbana-Champaign-II,2009,2009-10-16,Rhopalosiphum padi,21,0,-88.23,40.04,21,289,4584.877
Illinois,Urbana-Champaign-II,2009,2009-10-23,Rhopalosiphum padi,17,0,-88.23,40.04,17,296,4657.437
Illinois,Urbana-Champaign-II,2009,2009-10-30,Rhopalosiphum padi,NA,NA,-88.23,40.04,0,303,4733.714
Illinois,Urbana-Champaign-II,2009,2009-11-06,Rhopalosiphum padi,3,0,-88.23,40.04,3,310,4759.691
Illinois,Urbana-Champaign-II,2009,2009-11-13,Rhopalosiphum padi,5,0,-88.23,40.04,5,317,4826.662
Illinois,Urbana-Champaign-II,2009,2009-11-20,Rhopalosiphum padi,0,0,-88.23,40.04,0,324,4847.635
Indiana,ACRE,2009,2009-05-15,Rhopalosiphum padi,NA,NA,-86.92,40.41,0,135,752.054
Indiana,ACRE,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-86.92,40.41,0,142,889.666
Indiana,ACRE,2009,2009-05-29,Rhopalosiphum padi,23,0,-86.92,40.41,23,149,1082.0430000000001
Indiana,ACRE,2009,2009-06-05,Rhopalosiphum padi,0,0,-86.92,40.41,0,156,1239.176
Indiana,ACRE,2009,2009-06-12,Rhopalosiphum padi,5,0,-86.92,40.41,5,163,1432.8310000000001
Indiana,ACRE,2009,2009-06-19,Rhopalosiphum padi,4,0,-86.92,40.41,4,170,1639.842
Indiana,ACRE,2009,2009-06-26,Rhopalosiphum padi,0,0,-86.92,40.41,0,177,1903.094
Indiana,ACRE,2009,2009-07-03,Rhopalosiphum padi,2,0,-86.92,40.41,2,184,2100.178
Indiana,ACRE,2009,2009-07-10,Rhopalosiphum padi,1,0,-86.92,40.41,1,191,2302.014
Indiana,ACRE,2009,2009-07-17,Rhopalosiphum padi,3,0,-86.92,40.41,3,198,2502.833
Indiana,ACRE,2009,2009-07-24,Rhopalosiphum padi,1,0,-86.92,40.41,1,205,2680.639
Indiana,ACRE,2009,2009-07-31,Rhopalosiphum padi,0,0,-86.92,40.41,0,212,2886.471
Indiana,ACRE,2009,2009-08-07,Rhopalosiphum padi,14,0,-86.92,40.41,14,219,3078.902
Indiana,ACRE,2009,2009-08-14,Rhopalosiphum padi,153,0,-86.92,40.41,153,226,3313.498
Indiana,ACRE,2009,2009-08-21,Rhopalosiphum padi,93,0,-86.92,40.41,93,233,3545.349
Indiana,ACRE,2009,2009-08-28,Rhopalosiphum padi,338,0,-86.92,40.41,338,240,3721.553
Indiana,ACRE,2009,2009-09-04,Rhopalosiphum padi,30,0,-86.92,40.41,30,247,3865.546
Indiana,ACRE,2009,2009-09-11,Rhopalosiphum padi,50,0,-86.92,40.41,50,254,4053.279
Indiana,ACRE,2009,2009-09-18,Rhopalosiphum padi,61,0,-86.92,40.41,61,261,4223.273
Indiana,ACRE,2009,2009-09-25,Rhopalosiphum padi,46,0,-86.92,40.41,46,268,4405.642
Indiana,ACRE,2009,2009-10-02,Rhopalosiphum padi,24,0,-86.92,40.41,24,275,4512.861
Indiana,ACRE,2009,2009-10-09,Rhopalosiphum padi,43,0,-86.92,40.41,43,282,4582.955
Indiana,ACRE,2009,2009-10-16,Rhopalosiphum padi,6,0,-86.92,40.41,6,289,4598.465
Indiana,ACRE,2009,2009-10-23,Rhopalosiphum padi,NA,NA,-86.92,40.41,0,296,4677.262
Indiana,ACRE,2009,2009-10-30,Rhopalosiphum padi,NA,NA,-86.92,40.41,0,303,4761.153
Indiana,DPAC,2009,2009-05-15,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,135,652.852
Indiana,DPAC,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,142,782.166
Indiana,DPAC,2009,2009-05-29,Rhopalosiphum padi,61,1,-85.15,40.25,62,149,974.1740000000001
Indiana,DPAC,2009,2009-06-05,Rhopalosiphum padi,2,0,-85.15,40.25,2,156,1116.214
Indiana,DPAC,2009,2009-06-12,Rhopalosiphum padi,3,0,-85.15,40.25,3,163,1303.173
Indiana,DPAC,2009,2009-06-19,Rhopalosiphum padi,4,0,-85.15,40.25,4,170,1505.558
Indiana,DPAC,2009,2009-06-26,Rhopalosiphum padi,1,0,-85.15,40.25,1,177,1755.67
Indiana,DPAC,2009,2009-07-03,Rhopalosiphum padi,1,0,-85.15,40.25,1,184,1945.626
Indiana,DPAC,2009,2009-07-10,Rhopalosiphum padi,1,0,-85.15,40.25,1,191,2139.4610000000002
Indiana,DPAC,2009,2009-07-17,Rhopalosiphum padi,0,0,-85.15,40.25,0,198,2330.65
Indiana,DPAC,2009,2009-07-24,Rhopalosiphum padi,0,0,-85.15,40.25,0,205,2502.741
Indiana,DPAC,2009,2009-07-31,Rhopalosiphum padi,2,0,-85.15,40.25,2,212,2703.047
Indiana,DPAC,2009,2009-08-07,Rhopalosiphum padi,4,0,-85.15,40.25,4,219,2883.2200000000003
Indiana,DPAC,2009,2009-08-14,Rhopalosiphum padi,9,0,-85.15,40.25,9,226,3110.031
Indiana,DPAC,2009,2009-08-21,Rhopalosiphum padi,26,0,-85.15,40.25,26,233,3338.57
Indiana,DPAC,2009,2009-08-28,Rhopalosiphum padi,52,0,-85.15,40.25,52,240,3513.451
Indiana,DPAC,2009,2009-09-04,Rhopalosiphum padi,20,0,-85.15,40.25,20,247,3652.908
Indiana,DPAC,2009,2009-09-11,Rhopalosiphum padi,9,0,-85.15,40.25,9,254,3828.275
Indiana,DPAC,2009,2009-09-18,Rhopalosiphum padi,21,0,-85.15,40.25,21,261,3983.311
Indiana,DPAC,2009,2009-09-25,Rhopalosiphum padi,29,0,-85.15,40.25,29,268,4159.335
Indiana,DPAC,2009,2009-10-02,Rhopalosiphum padi,114,0,-85.15,40.25,114,275,4258.283
Indiana,DPAC,2009,2009-10-09,Rhopalosiphum padi,75,0,-85.15,40.25,75,282,4321.762000000001
Indiana,DPAC,2009,2009-10-16,Rhopalosiphum padi,27,0,-85.15,40.25,27,289,4336.967000000001
Indiana,DPAC,2009,2009-10-23,Rhopalosiphum padi,5,0,-85.15,40.25,5,296,4397.280000000001
Indiana,DPAC,2009,2009-10-30,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,303,4468.9220000000005
Indiana,NEPAC,2009,2009-05-15,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,135,554.85
Indiana,NEPAC,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,142,670.9250000000001
Indiana,NEPAC,2009,2009-05-29,Rhopalosiphum padi,20,0,-85.4,41.11,20,149,850.0630000000001
Indiana,NEPAC,2009,2009-06-05,Rhopalosiphum padi,5,0,-85.4,41.11,5,156,980.1690000000001
Indiana,NEPAC,2009,2009-06-12,Rhopalosiphum padi,11,0,-85.4,41.11,11,163,1149.164
Indiana,NEPAC,2009,2009-06-19,Rhopalosiphum padi,7,0,-85.4,41.11,7,170,1335.25
Indiana,NEPAC,2009,2009-06-26,Rhopalosiphum padi,4,0,-85.4,41.11,4,177,1583.355
Indiana,NEPAC,2009,2009-07-03,Rhopalosiphum padi,1,0,-85.4,41.11,1,184,1768.622
Indiana,NEPAC,2009,2009-07-10,Rhopalosiphum padi,3,0,-85.4,41.11,3,191,1951.6480000000001
Indiana,NEPAC,2009,2009-07-17,Rhopalosiphum padi,2,0,-85.4,41.11,2,198,2135.772
Indiana,NEPAC,2009,2009-07-24,Rhopalosiphum padi,2,0,-85.4,41.11,2,205,2306.648
Indiana,NEPAC,2009,2009-07-31,Rhopalosiphum padi,6,0,-85.4,41.11,6,212,2498.341
Indiana,NEPAC,2009,2009-08-07,Rhopalosiphum padi,1,0,-85.4,41.11,1,219,2679.4680000000003
Indiana,NEPAC,2009,2009-08-14,Rhopalosiphum padi,10,0,-85.4,41.11,10,226,2904.263
Indiana,NEPAC,2009,2009-08-21,Rhopalosiphum padi,35,0,-85.4,41.11,35,233,3121.498
Indiana,NEPAC,2009,2009-08-28,Rhopalosiphum padi,48,0,-85.4,41.11,48,240,3286.047
Indiana,NEPAC,2009,2009-09-04,Rhopalosiphum padi,27,0,-85.4,41.11,27,247,3418.952
Indiana,NEPAC,2009,2009-09-11,Rhopalosiphum padi,4,0,-85.4,41.11,4,254,3594.292
Indiana,NEPAC,2009,2009-09-18,Rhopalosiphum padi,16,0,-85.4,41.11,16,261,3744.918
Indiana,NEPAC,2009,2009-09-25,Rhopalosiphum padi,5,0,-85.4,41.11,5,268,3916.109
Indiana,NEPAC,2009,2009-10-02,Rhopalosiphum padi,100,0,-85.4,41.11,100,275,4008.208
Indiana,NEPAC,2009,2009-10-09,Rhopalosiphum padi,100,0,-85.4,41.11,100,282,4063.632
Indiana,NEPAC,2009,2009-10-16,Rhopalosiphum padi,34,0,-85.4,41.11,34,289,4071.063
Indiana,NEPAC,2009,2009-10-23,Rhopalosiphum padi,0,0,-85.4,41.11,0,296,4132.258
Indiana,NEPAC,2009,2009-10-30,Rhopalosiphum padi,16,0,-85.4,41.11,16,303,4196.043000000001
Indiana,PPAC,2009,2009-05-15,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,135,536.8
Indiana,PPAC,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,142,660.795
Indiana,PPAC,2009,2009-05-29,Rhopalosiphum padi,9,0,-86.93,41.44,9,149,821.9780000000001
Indiana,PPAC,2009,2009-06-05,Rhopalosiphum padi,1,0,-86.93,41.44,1,156,947.962
Indiana,PPAC,2009,2009-06-12,Rhopalosiphum padi,12,0,-86.93,41.44,12,163,1110.342
Indiana,PPAC,2009,2009-06-19,Rhopalosiphum padi,4,0,-86.93,41.44,4,170,1288.535
Indiana,PPAC,2009,2009-06-26,Rhopalosiphum padi,2,0,-86.93,41.44,2,177,1543.615
Indiana,PPAC,2009,2009-07-03,Rhopalosiphum padi,2,0,-86.93,41.44,2,184,1724.058
Indiana,PPAC,2009,2009-07-10,Rhopalosiphum padi,0,0,-86.93,41.44,0,191,1905.77
Indiana,PPAC,2009,2009-07-17,Rhopalosiphum padi,0,0,-86.93,41.44,0,198,2091.478
Indiana,PPAC,2009,2009-07-24,Rhopalosiphum padi,1,0,-86.93,41.44,1,205,2263.371
Indiana,PPAC,2009,2009-07-31,Rhopalosiphum padi,1,0,-86.93,41.44,1,212,2460.4010000000003
Indiana,PPAC,2009,2009-08-07,Rhopalosiphum padi,7,0,-86.93,41.44,7,219,2643.2740000000003
Indiana,PPAC,2009,2009-08-14,Rhopalosiphum padi,30,0,-86.93,41.44,30,226,2867.808
Indiana,PPAC,2009,2009-08-21,Rhopalosiphum padi,34,0,-86.93,41.44,34,233,3086.222
Indiana,PPAC,2009,2009-08-28,Rhopalosiphum padi,41,0,-86.93,41.44,41,240,3245.884
Indiana,PPAC,2009,2009-09-04,Rhopalosiphum padi,12,0,-86.93,41.44,12,247,3374.127
Indiana,PPAC,2009,2009-09-11,Rhopalosiphum padi,3,0,-86.93,41.44,3,254,3556.469
Indiana,PPAC,2009,2009-09-18,Rhopalosiphum padi,19,0,-86.93,41.44,19,261,3709.6330000000003
Indiana,PPAC,2009,2009-09-25,Rhopalosiphum padi,24,0,-86.93,41.44,24,268,3869.4120000000003
Indiana,PPAC,2009,2009-10-02,Rhopalosiphum padi,40,0,-86.93,41.44,40,275,3957.101
Indiana,PPAC,2009,2009-10-09,Rhopalosiphum padi,41,0,-86.93,41.44,41,282,4017.9880000000003
Indiana,PPAC,2009,2009-10-16,Rhopalosiphum padi,24,0,-86.93,41.44,24,289,4020.496
Indiana,PPAC,2009,2009-10-23,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,296,4088.907
Indiana,PPAC,2009,2009-10-30,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,303,4156.9490000000005
Indiana,SEPAC,2009,2009-05-15,Rhopalosiphum padi,29,0,-85.53,39.04,29,135,905.639
Indiana,SEPAC,2009,2009-05-22,Rhopalosiphum padi,30,0,-85.53,39.04,30,142,1040.506
Indiana,SEPAC,2009,2009-05-29,Rhopalosiphum padi,50,0,-85.53,39.04,50,149,1243.08
Indiana,SEPAC,2009,2009-06-05,Rhopalosiphum padi,11,0,-85.53,39.04,11,156,1418.6000000000001
Indiana,SEPAC,2009,2009-06-12,Rhopalosiphum padi,1,0,-85.53,39.04,1,163,1611.301
Indiana,SEPAC,2009,2009-06-19,Rhopalosiphum padi,1,0,-85.53,39.04,1,170,1830.255
Indiana,SEPAC,2009,2009-06-26,Rhopalosiphum padi,0,0,-85.53,39.04,0,177,2083.823
Indiana,SEPAC,2009,2009-07-03,Rhopalosiphum padi,1,0,-85.53,39.04,1,184,2281.96
Indiana,SEPAC,2009,2009-07-10,Rhopalosiphum padi,0,0,-85.53,39.04,0,191,2478.351
Indiana,SEPAC,2009,2009-07-17,Rhopalosiphum padi,0,0,-85.53,39.04,0,198,2685.992
Indiana,SEPAC,2009,2009-07-24,Rhopalosiphum padi,0,0,-85.53,39.04,0,205,2855.887
Indiana,SEPAC,2009,2009-07-31,Rhopalosiphum padi,0,0,-85.53,39.04,0,212,3063.78
Indiana,SEPAC,2009,2009-08-07,Rhopalosiphum padi,2,0,-85.53,39.04,2,219,3251.954
Indiana,SEPAC,2009,2009-08-14,Rhopalosiphum padi,1,0,-85.53,39.04,1,226,3482.212
Indiana,SEPAC,2009,2009-08-21,Rhopalosiphum padi,0,0,-85.53,39.04,0,233,3718.7160000000003
Indiana,SEPAC,2009,2009-08-28,Rhopalosiphum padi,13,0,-85.53,39.04,13,240,3906.089
Indiana,SEPAC,2009,2009-09-04,Rhopalosiphum padi,2,0,-85.53,39.04,2,247,4066.867
Indiana,SEPAC,2009,2009-09-11,Rhopalosiphum padi,16,0,-85.53,39.04,16,254,4254.1050000000005
Indiana,SEPAC,2009,2009-09-18,Rhopalosiphum padi,61,0,-85.53,39.04,61,261,4424.999
Indiana,SEPAC,2009,2009-09-25,Rhopalosiphum padi,38,0,-85.53,39.04,38,268,4612.273
Indiana,SEPAC,2009,2009-10-02,Rhopalosiphum padi,79,0,-85.53,39.04,79,275,4724.919
Indiana,SEPAC,2009,2009-10-09,Rhopalosiphum padi,28,0,-85.53,39.04,28,282,4808.666
Indiana,SEPAC,2009,2009-10-16,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,289,4844.875
Indiana,SEPAC,2009,2009-10-23,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,296,4905.728
Indiana,SEPAC,2009,2009-10-30,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,303,4986.847
Iowa,Ames,2009,2009-05-22,Rhopalosiphum padi,3,0,-93.78,42.02,3,142,605.879
Iowa,Ames,2009,2009-05-29,Rhopalosiphum padi,5,0,-93.78,42.02,5,149,757.4860000000001
Iowa,Ames,2009,2009-06-05,Rhopalosiphum padi,4,0,-93.78,42.02,4,156,911.325
Iowa,Ames,2009,2009-06-12,Rhopalosiphum padi,3,0,-93.78,42.02,3,163,1054.8410000000001
Iowa,Ames,2009,2009-06-19,Rhopalosiphum padi,2,0,-93.78,42.02,2,170,1247.2450000000001
Iowa,Ames,2009,2009-06-26,Rhopalosiphum padi,0,0,-93.78,42.02,0,177,1494.801
Iowa,Ames,2009,2009-07-03,Rhopalosiphum padi,2,0,-93.78,42.02,2,184,1688.3120000000001
Iowa,Ames,2009,2009-07-10,Rhopalosiphum padi,0,0,-93.78,42.02,0,191,1880.68
Iowa,Ames,2009,2009-07-17,Rhopalosiphum padi,0,0,-93.78,42.02,0,198,2066.559
Iowa,Ames,2009,2009-07-24,Rhopalosiphum padi,4,0,-93.78,42.02,4,205,2240.981
Iowa,Ames,2009,2009-07-31,Rhopalosiphum padi,41,0,-93.78,42.02,41,212,2423.242
Iowa,Ames,2009,2009-08-07,Rhopalosiphum padi,29,0,-93.78,42.02,29,219,2608.851
Iowa,Ames,2009,2009-08-14,Rhopalosiphum padi,98,0,-93.78,42.02,98,226,2842.1330000000003
Iowa,Ames,2009,2009-08-21,Rhopalosiphum padi,NA,NA,-93.78,42.02,0,233,3029.596
Iowa,Ames,2009,2009-08-28,Rhopalosiphum padi,125,0,-93.78,42.02,125,240,3197.925
Iowa,Ames,2009,2009-09-04,Rhopalosiphum padi,66,0,-93.78,42.02,66,247,3319.436
Iowa,Ames,2009,2009-09-11,Rhopalosiphum padi,274,0,-93.78,42.02,274,254,3490.6
Iowa,Ames,2009,2009-09-18,Rhopalosiphum padi,268,0,-93.78,42.02,268,261,3660.936
Iowa,Ames,2009,2009-09-25,Rhopalosiphum padi,74,0,-93.78,42.02,74,268,3812.516
Iowa,Ames,2009,2009-10-02,Rhopalosiphum padi,63,0,-93.78,42.02,63,275,3905.02
Iowa,Ames,2009,2009-10-09,Rhopalosiphum padi,6,0,-93.78,42.02,6,282,3939.987
Iowa,Ames,2009,2009-10-16,Rhopalosiphum padi,4,0,-93.78,42.02,4,289,3939.987
Iowa,McNay,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-93.42,40.97,0,142,675.724
Iowa,McNay,2009,2009-05-29,Rhopalosiphum padi,6,0,-93.42,40.97,6,149,825.216
Iowa,McNay,2009,2009-06-05,Rhopalosiphum padi,5,0,-93.42,40.97,5,156,978.9920000000001
Iowa,McNay,2009,2009-06-12,Rhopalosiphum padi,0,0,-93.42,40.97,0,163,1140.8500000000001
Iowa,McNay,2009,2009-06-19,Rhopalosiphum padi,4,0,-93.42,40.97,4,170,1337.16
Iowa,McNay,2009,2009-06-26,Rhopalosiphum padi,0,0,-93.42,40.97,0,177,1594.1390000000001
Iowa,McNay,2009,2009-07-03,Rhopalosiphum padi,4,0,-93.42,40.97,4,184,1797.5410000000002
Iowa,McNay,2009,2009-07-10,Rhopalosiphum padi,0,0,-93.42,40.97,0,191,1994.823
Iowa,McNay,2009,2009-07-17,Rhopalosiphum padi,0,0,-93.42,40.97,0,198,2190.458
Iowa,McNay,2009,2009-07-24,Rhopalosiphum padi,0,0,-93.42,40.97,0,205,2363.404
Iowa,McNay,2009,2009-07-31,Rhopalosiphum padi,13,0,-93.42,40.97,13,212,2547.906
Iowa,McNay,2009,2009-08-07,Rhopalosiphum padi,21,0,-93.42,40.97,21,219,2737.7540000000004
Iowa,McNay,2009,2009-08-14,Rhopalosiphum padi,0,0,-93.42,40.97,0,226,2974.996
Iowa,McNay,2009,2009-08-21,Rhopalosiphum padi,6,0,-93.42,40.97,6,233,3170.6220000000003
Iowa,McNay,2009,2009-08-28,Rhopalosiphum padi,3,0,-93.42,40.97,3,240,3344.918
Iowa,McNay,2009,2009-09-04,Rhopalosiphum padi,11,0,-93.42,40.97,11,247,3468.427
Iowa,McNay,2009,2009-09-11,Rhopalosiphum padi,12,0,-93.42,40.97,12,254,3638.232
Iowa,McNay,2009,2009-09-18,Rhopalosiphum padi,78,0,-93.42,40.97,78,261,3799.271
Iowa,McNay,2009,2009-09-25,Rhopalosiphum padi,58,0,-93.42,40.97,58,268,3949.393
Iowa,McNay,2009,2009-10-02,Rhopalosiphum padi,19,0,-93.42,40.97,19,275,4042.077
Iowa,McNay,2009,2009-10-09,Rhopalosiphum padi,8,0,-93.42,40.97,8,282,4080.9950000000003
Iowa,McNay,2009,2009-10-16,Rhopalosiphum padi,1,0,-93.42,40.97,1,289,4080.9950000000003
Iowa,Nashua,2009,2009-05-22,Rhopalosiphum padi,5,0,-92.57,42.93,5,142,528.018
Iowa,Nashua,2009,2009-05-29,Rhopalosiphum padi,5,0,-92.57,42.93,5,149,661.337
Iowa,Nashua,2009,2009-06-05,Rhopalosiphum padi,45,0,-92.57,42.93,45,156,804.772
Iowa,Nashua,2009,2009-06-12,Rhopalosiphum padi,12,0,-92.57,42.93,12,163,925.725
Iowa,Nashua,2009,2009-06-19,Rhopalosiphum padi,19,0,-92.57,42.93,19,170,1107.068
Iowa,Nashua,2009,2009-06-26,Rhopalosiphum padi,3,0,-92.57,42.93,3,177,1345.363
Iowa,Nashua,2009,2009-07-03,Rhopalosiphum padi,3,0,-92.57,42.93,3,184,1522.719
Iowa,Nashua,2009,2009-07-10,Rhopalosiphum padi,3,0,-92.57,42.93,3,191,1706.276
Iowa,Nashua,2009,2009-07-17,Rhopalosiphum padi,3,0,-92.57,42.93,3,198,1873.759
Iowa,Nashua,2009,2009-07-24,Rhopalosiphum padi,1,0,-92.57,42.93,1,205,2035.617
Iowa,Nashua,2009,2009-07-31,Rhopalosiphum padi,20,0,-92.57,42.93,20,212,2210.561
Iowa,Nashua,2009,2009-08-07,Rhopalosiphum padi,151,0,-92.57,42.93,151,219,2384.425
Iowa,Nashua,2009,2009-08-14,Rhopalosiphum padi,274,0,-92.57,42.93,274,226,2607.69
Iowa,Nashua,2009,2009-08-21,Rhopalosiphum padi,404,0,-92.57,42.93,404,233,2788.7000000000003
Iowa,Nashua,2009,2009-08-28,Rhopalosiphum padi,75,0,-92.57,42.93,75,240,2947.3
Iowa,Nashua,2009,2009-09-04,Rhopalosiphum padi,188,0,-92.57,42.93,188,247,3061.404
Iowa,Nashua,2009,2009-09-11,Rhopalosiphum padi,185,0,-92.57,42.93,185,254,3226.1240000000003
Iowa,Nashua,2009,2009-09-18,Rhopalosiphum padi,205,0,-92.57,42.93,205,261,3395.2000000000003
Iowa,Nashua,2009,2009-09-25,Rhopalosiphum padi,146,0,-92.57,42.93,146,268,3546.771
Iowa,Nashua,2009,2009-10-02,Rhopalosiphum padi,153,0,-92.57,42.93,153,275,3629.2400000000002
Iowa,Nashua,2009,2009-10-09,Rhopalosiphum padi,14,0,-92.57,42.93,14,282,3655.478
Iowa,Nashua,2009,2009-10-16,Rhopalosiphum padi,1,0,-92.57,42.93,1,289,3655.478
Iowa,Sutherland,2009,2009-05-22,Rhopalosiphum padi,2,0,-95.54,42.93,2,142,564.186
Iowa,Sutherland,2009,2009-05-29,Rhopalosiphum padi,5,0,-95.54,42.93,5,149,710.1410000000001
Iowa,Sutherland,2009,2009-06-05,Rhopalosiphum padi,3,0,-95.54,42.93,3,156,872.1790000000001
Iowa,Sutherland,2009,2009-06-12,Rhopalosiphum padi,5,0,-95.54,42.93,5,163,979.2900000000001
Iowa,Sutherland,2009,2009-06-19,Rhopalosiphum padi,2,0,-95.54,42.93,2,170,1161.713
Iowa,Sutherland,2009,2009-06-26,Rhopalosiphum padi,7,0,-95.54,42.93,7,177,1403.68
Iowa,Sutherland,2009,2009-07-03,Rhopalosiphum padi,1,0,-95.54,42.93,1,184,1591.863
Iowa,Sutherland,2009,2009-07-10,Rhopalosiphum padi,4,0,-95.54,42.93,4,191,1788.218
Iowa,Sutherland,2009,2009-07-17,Rhopalosiphum padi,1,0,-95.54,42.93,1,198,1970.0020000000002
Iowa,Sutherland,2009,2009-07-24,Rhopalosiphum padi,8,0,-95.54,42.93,8,205,2138.916
Iowa,Sutherland,2009,2009-07-31,Rhopalosiphum padi,37,0,-95.54,42.93,37,212,2314.2560000000003
Iowa,Sutherland,2009,2009-08-07,Rhopalosiphum padi,482,0,-95.54,42.93,482,219,2494.5280000000002
Iowa,Sutherland,2009,2009-08-14,Rhopalosiphum padi,1274,0,-95.54,42.93,1274,226,2721.2940000000003
Iowa,Sutherland,2009,2009-08-21,Rhopalosiphum padi,89,0,-95.54,42.93,89,233,2893.817
Iowa,Sutherland,2009,2009-08-28,Rhopalosiphum padi,132,2,-95.54,42.93,134,240,3061.6690000000003
Iowa,Sutherland,2009,2009-09-04,Rhopalosiphum padi,61,0,-95.54,42.93,61,247,3182.73
Iowa,Sutherland,2009,2009-09-11,Rhopalosiphum padi,134,0,-95.54,42.93,134,254,3359.726
Iowa,Sutherland,2009,2009-09-18,Rhopalosiphum padi,156,0,-95.54,42.93,156,261,3538.288
Iowa,Sutherland,2009,2009-09-25,Rhopalosiphum padi,108,0,-95.54,42.93,108,268,3679.617
Iowa,Sutherland,2009,2009-10-02,Rhopalosiphum padi,34,0,-95.54,42.93,34,275,3766.1360000000004
Iowa,Sutherland,2009,2009-10-09,Rhopalosiphum padi,18,0,-95.54,42.93,18,282,3790.9970000000003
Iowa,Sutherland,2009,2009-10-16,Rhopalosiphum padi,16,0,-95.54,42.93,16,289,3790.9970000000003
Kansas,Manhattan,2009,2009-06-05,Rhopalosiphum padi,75,0,-96.59,39.21,75,156,1371.805
Kansas,Manhattan,2009,2009-06-12,Rhopalosiphum padi,19,0,-96.59,39.21,19,163,1558.755
Kansas,Manhattan,2009,2009-06-19,Rhopalosiphum padi,9,0,-96.59,39.21,9,170,1791.8390000000002
Kansas,Manhattan,2009,2009-06-26,Rhopalosiphum padi,1,0,-96.59,39.21,1,177,2074.4770000000003
Kansas,Manhattan,2009,2009-07-03,Rhopalosiphum padi,0,0,-96.59,39.21,0,184,2309.28
Kansas,Manhattan,2009,2009-07-10,Rhopalosiphum padi,0,0,-96.59,39.21,0,191,2547.818
Kansas,Manhattan,2009,2009-07-17,Rhopalosiphum padi,1,0,-96.59,39.21,1,198,2789.7670000000003
Kansas,Manhattan,2009,2009-07-24,Rhopalosiphum padi,3,0,-96.59,39.21,3,205,2991.603
Kansas,Manhattan,2009,2009-07-31,Rhopalosiphum padi,6,0,-96.59,39.21,6,212,3200.09
Kansas,Manhattan,2009,2009-08-07,Rhopalosiphum padi,17,0,-96.59,39.21,17,219,3435.1090000000004
Kansas,Manhattan,2009,2009-08-14,Rhopalosiphum padi,62,0,-96.59,39.21,62,226,3693.942
Kansas,Manhattan,2009,2009-08-21,Rhopalosiphum padi,43,0,-96.59,39.21,43,233,3909.6020000000003
Kansas,Manhattan,2009,2009-08-28,Rhopalosiphum padi,76,0,-96.59,39.21,76,240,4107.496
Kansas,Manhattan,2009,2009-09-04,Rhopalosiphum padi,7,0,-96.59,39.21,7,247,4257.492
Kansas,Manhattan,2009,2009-09-11,Rhopalosiphum padi,55,0,-96.59,39.21,55,254,4449.581
Kansas,Manhattan,2009,2009-09-18,Rhopalosiphum padi,199,0,-96.59,39.21,199,261,4635.595
Kansas,Manhattan,2009,2009-09-25,Rhopalosiphum padi,37,0,-96.59,39.21,37,268,4764.468
Kansas,Manhattan,2009,2009-10-02,Rhopalosiphum padi,20,0,-96.59,39.21,20,275,4885.889
Kansas,Manhattan,2009,2009-10-09,Rhopalosiphum padi,2,0,-96.59,39.21,2,282,4946.965
Kansas,Manhattan,2009,2009-10-16,Rhopalosiphum padi,3,0,-96.59,39.21,3,289,4956.0160000000005
Kansas,Manhattan,2009,2009-10-23,Rhopalosiphum padi,7,0,-96.59,39.21,7,296,5030.952
Kansas,Manhattan,2009,2009-10-30,Rhopalosiphum padi,1,0,-96.59,39.21,1,303,5071.814
Michigan,Saginaw-II,2009,2009-05-22,Rhopalosiphum padi,NA,NA,-83.7,43.4,0,142,476.04100000000005
Michigan,Saginaw-II,2009,2009-05-29,Rhopalosiphum padi,NA,NA,-83.7,43.4,0,149,593.538
Michigan,Saginaw-II,2009,2009-06-05,Rhopalosiphum padi,17,0,-83.7,43.4,17,156,687.914
Michigan,Saginaw-II,2009,2009-06-12,Rhopalosiphum padi,25,0,-83.7,43.4,25,163,810.676
Michigan,Saginaw-II,2009,2009-06-19,Rhopalosiphum padi,49,1,-83.7,43.4,50,170,965.9190000000001
Michigan,Saginaw-II,2009,2009-06-26,Rhopalosiphum padi,27,0,-83.7,43.4,27,177,1190.066
Michigan,Saginaw-II,2009,2009-07-03,Rhopalosiphum padi,7,0,-83.7,43.4,7,184,1349.593
Michigan,Saginaw-II,2009,2009-07-10,Rhopalosiphum padi,6,0,-83.7,43.4,6,191,1506.519
Michigan,Saginaw-II,2009,2009-07-17,Rhopalosiphum padi,1,0,-83.7,43.4,1,198,1670.573
Michigan,Saginaw-II,2009,2009-07-24,Rhopalosiphum padi,0,0,-83.7,43.4,0,205,1834.105
